-0.12 -95.06,32.72 -92.74,65.29 -87.23,81.10 61.39,49.06 80.82,16.31 83.90,-16.54 86.02,-49.22 89.11,-81.14 108.61,-65.39 -102.90,-32.92 -97.37,10.84 -64.36,43.62 -61.63,75.96 -50.55,70.66 104.68,38.17 112.13,5.36 114.62,-27.47 116.82,-60.02 121.18,-85.51 -117.94,-54.63 -70.10,-22.01 -66.50,21.78 -33.61,54.49 -30.02,85.51 17.73,59.90 138.76,27.25 143.11,-5.60 145.30,-38.36 147.79,-70.73 155.27,-76.02 -49.60,-43.79 -38.49,-11.07 -35.75,32.72 -2.74,65.29 2.77,81.10 151.39,49.06 170.82,16.31 173.90,-16.54 176.02,-49.22 179.11,-81.14 -161.39,-65.39 -12.90,-32.92 -7.37,-0.12 -5.06,43.62 28.37,75.96 39.45,70.66 -165.32,38.17 -157.87,5.36 -155.38,-27.47 -153.18,-60.02 -148.82,-85.51 -27.94,-54.63 19.90,-22.01 23.50,10.84 25.64,54.49 59.98,85.51 107.73,59.90 -131.24,27.25 -126.89,-5.60 -124.70,-38.36 -122.21,-70.73 -114.73,-76.02 40.40,-43.79 51.51,-11.07 54.25,21.78 56.39
-26.37 -119.92,6.46 -117.73,39.27 -115.21,71.73 -107.21,74.90 48.45,42.52 58.57,9.73 61.25,-23.11 63.39,-55.71 67.13,-86.07 127.55,-58.94 -124.10,-15.44 -89.13,17.41 -87.01,50.15 -83.84,82.09 -61.36,64.21 84.42,31.62 89.65,-1.22 91.94,-34.01 94.28,-66.47 100.13,-80.13 -109.22,-48.13 -92.14,-4.50 -58.42,28.35 -56.20,60.99 -51.66,84.77 78.69,53.40 117.03,20.68 120.51,-12.17 122.64,-44.89 125.44,-77.06 137.67,-69.66 -67.86,-37.27 -60.87,6.46 -27.73,39.27 -25.21,71.73 -17.21,74.90 138.45,42.52 148.57,9.73 151.25,-23.11 153.39,-55.71 157.13,-86.07 -142.45,-58.94 -34.10,-26.37 -29.92,17.41 2.99,50.15 6.16,82.09 28.64,64.21 174.42,31.62 179.65,-1.22 -178.06,-34.01 -175.72,-66.47 -169.87,-80.13 -19.22,-48.13 -2.14,-15.44 0.87,28.35 33.80,60.99 38.34,84.77 168.69,53.40 -152.97,20.68 -149.49,-12.17 -147.36,-44.89 -144.56,-77.06 -132.33,-69.66 22.14,-37.27 29.13,-4.50 31.58
-22.74 -119.89,10.10 -117.75,42.89 -115.06,75.26 -104.63,71.37 50.91,38.90 58.72,6.09 61.23,-26.74 63.42,-59.30 67.66,-85.91 -179.40,-55.35 -123.58,-11.80 -89.14,21.05 -87.01,53.76 -83.49,85.03 -42.31,60.62 85.23,27.98 89.71,-4.87 91.92,-37.63 94.38,-70.02 101.52,-76.71 -103.76,-44.52 -91.92,-0.85 -58.44,31.99 -56.15,64.58 -50.82,81.76 96.00,49.78 117.37,17.04 120.51,-15.81 122.63,-48.49 125.67,-80.47 143.50,-66.11 -66.51,-33.65 -60.78,10.10 -27.75,42.89 -25.06,75.26 -14.63,71.37 140.91,38.90 148.72,6.09 151.23,-26.74 153.42,-59.30 157.66,-85.91 -89.40,-55.35 -33.58,-22.74 -29.89,21.05 2.99,53.76 6.51,85.03 47.69,60.62 175.23,27.98 179.71,-4.87 -178.08,-37.63 -175.62,-70.02 -168.48,-76.71 -13.76,-44.52 -1.92,-11.80 0.86,31.99 33.85,64.58 39.18,81.76 -174.00,49.78 -152.63,17.04 -149.49,-15.81 -147.37,-48.49 -144.33,-80.47 -126.50,-66.11 23.49,-33.65 29.22,-0.85 31.56
-19.10 -119.88,13.75 -117.76,46.51 -114.86,78.73 -100.34,67.81 52.53,35.27 58.82,2.44 61.21,-30.37 63.46,-62.88 68.38,-83.37 -151.23,-51.75 -123.19,-8.16 -89.15,24.69 -86.99,57.37 -83.03,86.42 4.11,57.02 85.83,24.35 89.74,-8.51 91.90,-41.25 94.51,-73.55 103.60,-73.22 -100.62,-40.91 -91.75,2.79 -58.47,35.62 -56.07,68.15 -49.66,78.40 103.61,46.17 117.62,13.40 120.51,-19.45 122.63,-52.09 125.97,-83.66 155.62,-62.54 -65.56,-30.02 -60.71,13.75 -27.76,46.51 -24.86,78.73 -10.34,67.81 142.53,35.27 148.82,2.44 151.21,-30.37 153.46,-62.88 158.38,-83.37 -61.23,-51.75 -33.19,-19.10 -29.88,24.69 3.01,57.37 6.97,86.42 94.11,57.02 175.83,24.35 179.74,-8.51 -178.10,-41.25 -175.49,-73.55 -166.40,-73.22 -10.62,-40.91 -1.75,-8.16 0.85,35.62 33.93,68.15 40.34,78.40 -166.39,46.17 -152.38,13.40 -149.49,-19.45 -147.37,-52.09 -144.03,-83.66 -114.38,-62.54 24.44,-30.02 29.29,2.79 31.53
-15.47 -119.88,17.39 -117.77,50.13 -114.59,82.07 -92.19,64.23 53.66,31.64 58.90,-1.20 61.18,-33.99 63.53,-66.45 69.36,-80.15 -140.02,-48.15 -122.90,-4.52 -89.17,28.33 -86.96,60.96 -82.42,84.79 47.76,53.42 86.27,20.71 89.75,-12.15 91.88,-44.86 94.68,-77.04 106.89,-69.69 -98.62,-37.29 -91.62,6.44 -58.49,39.25 -55.96,71.71 -47.98,74.92 107.68,42.55 117.82,9.76 120.49,-23.08 122.64,-55.69 126.37,-86.06 -173.51,-58.96 -64.86,-26.39 -60.67,17.39 -27.77,50.13 -24.59,82.07 -2.19,64.23 143.66,31.64 148.90,-1.20 151.18,-33.99 153.53,-66.45 159.36,-80.15 -50.02,-48.15 -32.90,-15.47 -29.88,28.33 3.04,60.96 7.58,84.79 137.76,53.42 176.27,20.71 179.75,-12.15 -178.12,-44.86 -175.32,-77.04 -163.11,-69.69 -8.62,-37.29 -1.62,-4.52 0.83,39.25 34.04,71.71 42.02,74.92 -162.32,42.55 -152.18,9.76 -149.51,-23.08 -147.36,-55.69 -143.63,-86.06 -83.51,-58.96 25.14,-26.39 29.33,6.44 31.51
-11.83 -119.89,21.03 -117.76,53.74 -114.25,85.02 -73.26,60.65 54.47,28.01 58.95,-4.84 61.16,-37.61 63.62,-70.00 70.76,-76.74 -134.54,-44.54 -122.67,-0.88 -89.20,31.96 -86.90,64.55 -81.59,81.78 65.17,49.81 86.61,17.07 89.76,-15.79 91.87,-48.47 94.91,-80.45 112.69,-66.13 -97.27,-33.67 -91.53,10.08 -58.50,42.87 -55.81,75.24 -45.41,71.39 110.15,38.92 117.96,6.11 120.47,-26.72 122.66,-59.28 126.90,-85.92 -120.44,-55.37 -64.34,-22.76 -60.65,21.03 -27.76,53.74 -24.25,85.02 16.74,60.65 144.47,28.01 148.95,-4.84 151.16,-37.61 153.62,-70.00 160.76,-76.74 -44.54,-44.54 -32.67,-11.83 -29.89,31.96 3.10,64.55 8.41,81.78 155.17,49.81 176.61,17.07 179.76,-15.79 -178.13,-48.47 -175.09,-80.45 -157.31,-66.13 -7.27,-33.67 -1.53,-0.88 0.80,42.87 34.19,75.24 44.59,71.39 -159.85,38.92 -152.04,6.11 -149.53,-26.72 -147.34,-59.28 -143.10,-85.92 -30.44,-55.37 25.66,-22.76 29.35,10.08 31.50
-8.19 -119.91,24.67 -117.75,57.34 -113.79,86.42 -27.02,57.05 55.07,24.37 58.98,-8.49 61.14,-41.23 63.75,-73.53 72.83,-73.24 -131.39,-40.93 -122.50,2.77 -89.22,35.59 -86.83,68.13 -80.42,78.43 72.82,46.19 86.87,13.42 89.75,-19.43 91.87,-52.07 95.21,-83.64 124.75,-62.56 -96.32,-30.04 -91.47,13.72 -58.52,46.49 -55.61,78.71 -41.13,67.83 111.77,35.30 118.07,2.47 120.45,-30.34 122.71,-62.86 127.62,-83.39 -92.09,-51.77 -63.95,-19.13 -60.64,24.67 -27.75,57.34 -23.79,86.42 62.98,57.05 145.07,24.37 148.98,-8.49 151.14,-41.23 153.75,-73.53 162.83,-73.24 -41.39,-40.93 -32.50,-8.19 -29.91,35.59 3.17,68.13 9.58,78.43 162.82,46.19 176.87,13.42 179.75,-19.43 -178.13,-52.07 -174.79,-83.64 -145.25,-62.56 -6.32,-30.04 -1.47,2.77 0.78,46.49 34.39,78.71 48.87,67.83 -158.23,35.30 -151.93,2.47 -149.55,-30.34 -147.29,-62.86 -142.38,-83.39 -2.09,-51.77 26.05,-19.13 29.36,13.72 31.48
-4.54 -119.93,28.31 -117.71,60.94 -113.18,84.81 16.83,53.44 55.52,20.73 59.00,-12.13 61.13,-44.84 63.92,-77.02 76.11,-69.71 -129.39,-37.31 -122.38,6.41 -89.24,39.22 -86.72,71.69 -78.75,74.95 76.90,42.57 87.06,9.78 89.74,-23.06 91.88,-55.67 95.61,-86.05 155.42,-58.98 -95.62,-26.42 -91.43,17.37 -58.52,50.11 -55.35,82.05 -33.02,64.26 112.90,31.66 118.14,-1.18 120.43,-33.97 122.77,-66.42 128.60,-80.17 -80.82,-48.17 -63.65,-15.49 -60.64,28.31 -27.71,60.94 -23.18,84.81 106.83,53.44 145.52,20.73 149.00,-12.13 151.13,-44.84 153.92,-77.02 166.11,-69.71 -39.39,-37.31 -32.38,-4.54 -29.93,39.22 3.28,71.69 11.25,74.95 166.90,42.57 177.06,9.78 179.74,-23.06 -178.12,-55.67 -174.39,-86.05 -114.58,-58.98 -5.62,-26.42 -1.43,6.41 0.76,50.11 34.65,82.05 56.98,64.26 -157.10,31.66 -151.86,-1.18 -149.57,-33.97 -147.23,-66.42 -141.40,-80.17 9.18,-48.17 26.35,-15.49 29.36,17.37 31.48
-0.90 -119.95,31.94 -117.66,64.53 -112.35,81.80 34.35,49.83 55.85,17.09 59.00,-15.77 61.12,-48.45 64.15,-80.43 81.88,-66.15 -128.03,-33.69 -122.29,10.06 -89.26,42.85 -86.57,75.21 -76.18,71.42 79.38,38.95 87.21,6.14 89.72,-26.69 91.91,-59.25 96.14,-85.93 -151.48,-55.39 -95.10,-22.79 -91.40,21.01 -58.52,53.72 -55.01,85.00 -14.20,60.67 113.71,28.03 118.20,-4.82 120.41,-37.59 122.87,-69.98 129.99,-76.76 -75.32,-44.57 -63.43,-11.85 -60.65,31.94 -27.66,64.53 -22.35,81.80 124.35,49.83 145.85,17.09 149.00,-15.77 151.12,-48.45 154.15,-80.43 171.88,-66.15 -38.03,-33.69 -32.29,-0.90 -29.95,42.85 3.43,75.21 13.82,71.42 169.38,38.95 177.21,6.14 179.72,-26.69 -178.09,-59.25 -173.86,-85.93 -61.48,-55.39 -5.10,-22.79 -1.40,10.06 0.74,53.72 34.99,85.00 75.80,60.67 -156.29,28.03 -151.80,-4.82 -149.59,-37.59 -147.13,-69.98 -140.01,-76.76 14.68,-44.57 26.57,-11.85 29.35,21.01 31.48
2.74 -119.97,35.57 -117.58,68.10 -111.19,78.45 42.03,46.22 56.11,13.45 59.00,-19.40 61.12,-52.05 64.46,-83.62 93.88,-62.59 -127.08,-30.07 -122.22,13.70 -89.27,46.47 -86.37,78.68 -71.92,67.86 81.01,35.32 87.31,2.49 89.70,-30.32 91.95,-62.83 96.86,-83.41 -122.95,-51.80 -94.71,-19.15 -91.39,24.65 -58.50,57.32 -54.55,86.42 31.86,57.07 114.31,24.39 118.23,-8.46 120.39,-41.20 122.99,-73.51 132.06,-73.26 -72.16,-40.95 -63.26,-8.21 -60.66,35.57 -27.58,68.10 -21.19,78.45 132.03,46.22 146.11,13.45 149.00,-19.40 151.12,-52.05 154.46,-83.62 -176.12,-62.59 -37.08,-30.07 -32.22,2.74 -29.97,46.47 3.63,78.68 18.08,67.86 171.01,35.32 177.31,2.49 179.70,-30.32 -178.05,-62.83 -173.14,-83.41 -32.95,-51.80 -4.71,-19.15 -1.39,13.70 0.73,57.32 35.45,86.42 121.86,57.07 -155.69,24.39 -151.77,-8.46 -149.61,-41.20 -147.01,-73.51 -137.94,-73.26 17.84,-40.95 26.74,-8.21 29.34,24.65 31.50
6.39 -120.00,39.20 -117.47,71.66 -109.51,74.97 46.13,42.60 56.30,9.80 58.98,-23.04 61.13,-55.64 64.86,-86.04 124.36,-59.00 -126.38,-26.44 -122.18,17.34 -89.28,50.08 -86.11,82.03 -63.85,64.28 82.14,31.69 87.39,-1.15 89.68,-33.94 92.02,-66.40 97.84,-80.20 -111.63,-48.20 -94.41,-15.51 -91.39,28.28 -58.47,60.92 -53.94,84.82 75.90,53.47 114.76,20.75 118.24,-12.10 120.37,-44.82 123.17,-77.00 135.33,-69.73 -70.15,-37.34 -63.13,-4.57 -60.68,39.20 -27.47,71.66 -19.51,74.97 136.13,42.60 146.30,9.80 148.98,-23.04 151.13,-55.64 154.86,-86.04 -145.64,-59.00 -36.38,-26.44 -32.18,6.39 -30.00,50.08 3.89,82.03 26.15,64.28 172.14,31.69 177.39,-1.15 179.68,-33.94 -177.98,-66.40 -172.16,-80.20 -21.63,-48.20 -4.41,-15.51 -1.39,17.34 0.72,60.92 36.06,84.82 165.90,53.47 -155.24,20.75 -151.76,-12.10 -149.63,-44.82 -146.83,-77.00 -134.67,-69.73 19.85,-37.34 26.87,-4.57 29.32,28.28 31.53
10.03 -120.01,42.82 -117.32,75.19 -106.96,71.44 48.61,38.97 56.45,6.16 58.97,-26.67 61.15,-59.23 65.39,-85.94 177.48,-55.42 -125.86,-22.81 -122.16,20.98 -89.27,53.69 -85.76,84.99 -45.15,60.69 82.95,28.05 87.44,-4.80 89.65,-37.56 92.11,-69.95 99.23,-76.78 -106.10,-44.59 -94.18,-11.87 -91.40,31.92 -58.41,64.51 -53.11,81.83 93.53,49.85 115.10,17.11 118.25,-15.74 120.36,-48.42 123.40,-80.40 141.08,-66.18 -68.80,-33.72 -63.04,-0.92 -60.71,42.82 -27.32,75.19 -16.96,71.44 138.61,38.97 146.45,6.16 148.97,-26.67 151.15,-59.23 155.39,-85.94 -92.52,-55.42 -35.86,-22.81 -32.16,10.03 -30.01,53.69 4.24,84.99 44.85,60.69 172.95,28.05 177.44,-4.80 179.65,-37.56 -177.89,-69.95 -170.77,-76.78 -16.10,-44.59 -4.18,-11.87 -1.40,20.98 0.73,64.51 36.89,81.83 -176.47,49.85 -154.90,17.11 -151.75,-15.74 -149.64,-48.42 -146.60,-80.40 -128.92,-66.18 21.20,-33.72 26.96,-0.92 29.29,31.92 31.59
13.68 -120.03,46.44 -117.13,78.66 -102.71,67.88 50.24,35.34 56.56,2.52 58.94,-30.30 61.20,-62.81 66.10,-83.43 -153.82,-51.82 -125.46,-19.17 -122.15,24.62 -89.26,57.30 -85.31,86.42 0.73,57.09 83.55,24.42 87.47,-8.44 89.63,-41.18 92.24,-73.49 101.29,-73.29 -102.93,-40.98 -94.01,-8.23 -91.42,35.55 -58.34,68.08 -51.95,78.47 101.24,46.24 115.35,13.47 118.24,-19.38 120.36,-52.02 123.70,-83.60 153.01,-62.61 -67.84,-30.09 -62.98,2.72 -60.73,46.44 -27.13,78.66 -12.71,67.88 140.24,35.34 146.56,2.52 148.94,-30.30 151.20,-62.81 156.10,-83.43 -63.82,-51.82 -35.46,-19.17 -32.15,13.68 -30.03,57.30 4.69,86.42 90.73,57.09 173.55,24.42 177.47,-8.44 179.63,-41.18 -177.76,-73.49 -168.71,-73.29 -12.93,-40.98 -4.01,-8.23 -1.42,24.62 0.74,68.08 38.05,78.47 -168.76,46.24 -154.65,13.47 -151.76,-19.38 -149.64,-52.02 -146.30,-83.60 -116.99,-62.61 22.16,-30.09 27.02,2.72 29.27,35.55 31.66
17.32 -120.03,50.06 -116.86,82.01 -94.68,64.30 51.38,31.71 56.63,-1.13 58.92,-33.92 61.26,-66.38 67.08,-80.22 -142.43,-48.22 -125.17,-15.54 -122.15,28.26 -89.22,60.89 -84.70,84.84 44.97,53.49 84.00,20.78 87.49,-12.08 89.62,-44.79 92.41,-76.98 104.55,-69.76 -100.92,-37.36 -93.89,-4.59 -91.44,39.17 -58.23,71.64 -50.28,74.99 105.35,42.62 115.55,9.83 118.23,-23.01 120.37,-55.62 124.10,-86.03 -176.69,-59.03 -67.13,-26.46 -62.93,6.36 -60.75,50.06 -26.86,82.01 -4.68,64.30 141.38,31.71 146.63,-1.13 148.92,-33.92 151.26,-66.38 157.08,-80.22 -52.43,-48.22 -35.17,-15.54 -32.15,17.32 -30.03,60.89 5.30,84.84 134.97,53.49 174.00,20.78 177.49,-12.08 179.62,-44.79 -177.59,-76.98 -165.45,-69.76 -10.92,-37.36 -3.89,-4.59 -1.44,28.26 0.78,71.64 39.72,74.99 -164.65,42.62 -154.45,9.83 -151.77,-23.01 -149.63,-55.62 -145.90,-86.03 -86.69,-59.03 22.87,-26.46 27.07,6.36 29.25,39.17 31.77
20.96 -120.03,53.67 -116.52,84.97 -76.09,60.72 52.19,28.08 56.69,-4.77 58.90,-37.54 61.36,-69.93 68.46,-76.80 -136.88,-44.61 -124.94,-11.90 -122.16,31.89 -89.17,64.48 -83.87,81.85 62.70,49.88 84.34,17.14 87.49,-15.72 89.61,-48.40 92.64,-80.38 110.27,-66.20 -99.56,-33.74 -93.80,-0.95 -91.46,42.80 -58.08,75.17 -47.73,71.46 107.84,38.99 115.70,6.18 118.21,-26.64 120.40,-59.21 124.63,-85.95 -123.57,-55.44 -66.61,-22.83 -62.91,10.01 -60.77,53.67 -26.52,84.97 13.91,60.72 142.19,28.08 146.69,-4.77 148.90,-37.54 151.36,-69.93 158.46,-76.80 -46.88,-44.61 -34.94,-11.90 -32.16,20.96 -30.03,64.48 6.13,81.85 152.70,49.88 174.34,17.14 177.49,-15.72 179.61,-48.40 -177.36,-80.38 -159.73,-66.20 -9.56,-33.74 -3.80,-0.95 -1.46,31.89 0.83,75.17 42.27,71.46 -162.16,38.99 -154.30,6.18 -151.79,-26.64 -149.60,-59.21 -145.37,-85.95 -33.57,-55.44 23.39,-22.83 27.09,10.01 29.23,42.80 31.92
24.60 -120.01,57.27 -116.06,86.42 -30.40,57.12 52.79,24.44 56.72,-8.41 58.88,-41.16 61.48,-73.46 70.51,-73.31 -133.70,-41.00 -124.77,-8.26 -122.17,35.52 -89.09,68.06 -82.72,78.49 70.45,46.26 84.60,13.49 87.49,-19.36 89.61,-52.00 92.94,-83.58 122.14,-62.63 -98.60,-30.12 -93.73,2.70 -91.48,46.42 -57.88,78.64 -43.50,67.90 109.48,35.37 115.80,2.54 118.19,-30.27 120.44,-62.79 125.34,-83.45 -94.68,-51.84 -66.22,-19.20 -62.90,13.65 -60.78,57.27 -26.06,86.42 59.60,57.12 142.79,24.44 146.72,-8.41 148.88,-41.16 151.48,-73.46 160.51,-73.31 -43.70,-41.00 -34.77,-8.26 -32.17,24.60 -30.01,68.06 7.28,78.49 160.45,46.26 174.60,13.49 177.49,-19.36 179.61,-52.00 -177.06,-83.58 -147.86,-62.63 -8.60,-30.12 -3.73,2.70 -1.48,35.52 0.91,78.64 46.50,67.90 -160.52,35.37 -154.20,2.54 -151.81,-30.27 -149.56,-62.79 -144.66,-83.45 -4.68,-51.84 23.78,-19.20 27.10,13.65 29.22,46.42 32.12
28.23 -119.98,60.87 -115.46,84.86 14.03,53.51 53.24,20.80 56.74,-12.06 58.86,-44.77 61.66,-76.95 73.76,-69.78 -131.68,-37.38 -124.64,-4.61 -122.19,39.15 -88.98,71.62 -81.05,75.02 74.58,42.64 84.79,9.85 87.47,-22.99 89.62,-55.60 93.34,-86.02 152.25,-59.05 -97.89,-26.49 -93.69,6.34 -91.50,50.03 -57.62,81.99 -35.51,64.33 110.62,31.74 115.88,-1.11 118.17,-33.90 120.51,-66.36 126.31,-80.24 -83.23,-48.24 -65.92,-15.56 -62.90,17.29 -60.79,60.87 -25.46,84.86 104.03,53.51 143.24,20.80 146.74,-12.06 148.86,-44.77 151.66,-76.95 163.76,-69.78 -41.68,-37.38 -34.64,-4.61 -32.19,28.23 -29.98,71.62 8.95,75.02 164.58,42.64 174.79,9.85 177.47,-22.99 179.62,-55.60 -176.66,-86.02 -117.75,-59.05 -7.89,-26.49 -3.69,6.34 -1.50,39.15 1.02,81.99 54.49,64.33 -159.38,31.74 -154.12,-1.11 -151.83,-33.90 -149.49,-66.36 -143.69,-80.24 6.77,-48.24 24.08,-15.56 27.10,17.29 29.21,50.03 32.38
31.87 -119.92,64.46 -114.63,81.87 31.87,49.90 53.58,17.16 56.74,-15.69 58.85,-48.38 61.88,-80.36 79.47,-66.22 -130.32,-33.76 -124.55,-0.97 -122.21,42.78 -88.83,75.14 -78.51,71.49 77.08,39.02 84.94,6.21 87.46,-26.62 89.64,-59.18 93.87,-85.96 -154.61,-55.46 -97.37,-22.86 -93.67,9.99 -91.52,53.65 -57.28,84.95 -17.03,60.74 111.43,28.10 115.93,-4.75 118.14,-37.52 120.60,-69.91 127.70,-76.83 -77.66,-44.64 -65.70,-11.92 -62.91,20.94 -60.78,64.46 -24.63,81.87 121.87,49.90 143.58,17.16 146.74,-15.69 148.85,-48.38 151.88,-80.36 169.47,-66.22 -40.32,-33.76 -34.55,-0.97 -32.21,31.87 -29.92,75.14 11.49,71.49 167.08,39.02 174.94,6.21 177.46,-26.62 179.64,-59.18 -176.13,-85.96 -64.61,-55.46 -7.37,-22.86 -3.67,9.99 -1.52,42.78 1.17,84.95 72.97,60.74 -158.57,28.10 -154.07,-4.75 -151.86,-37.52 -149.40,-69.91 -142.30,-76.83 12.34,-44.64 24.30,-11.92 27.09,20.94 29.22,53.65 32.72
35.50 -119.85,68.04 -113.48,78.51 39.66,46.29 53.84,13.52 56.73,-19.33 58.85,-51.98 62.19,-83.56 91.27,-62.65 -129.36,-30.14 -124.49,2.67 -122.24,46.40 -88.64,78.62 -74.29,67.93 78.72,35.39 85.05,2.56 87.43,-30.25 89.69,-62.76 94.58,-83.47 -125.55,-51.87 -96.98,-19.22 -93.65,13.63 -91.54,57.25 -56.82,86.42 28.47,57.14 112.04,24.46 115.96,-8.39 118.12,-41.13 120.73,-73.44 129.74,-73.33 -74.47,-41.02 -65.53,-8.28 -62.93,24.57 -60.76,68.04 -23.48,78.51 129.66,46.29 143.84,13.52 146.73,-19.33 148.85,-51.98 152.19,-83.56 -178.73,-62.65 -39.36,-30.14 -34.49,2.67 -32.24,35.50 -29.85,78.62 15.71,67.93 168.72,35.39 175.05,2.56 177.43,-30.25 179.69,-62.76 -175.42,-83.47 -35.55,-51.87 -6.98,-19.22 -3.65,13.63 -1.54,46.40 1.36,86.42 118.47,57.14 -157.96,24.46 -154.04,-8.39 -151.88,-41.13 -149.27,-73.44 -140.26,-73.33 15.53,-41.02 24.47,-8.28 27.07,24.57 29.24,57.25 33.18
39.13 -119.74,71.59 -111.82,75.04 43.80,42.67 54.04,9.87 56.72,-22.97 58.86,-55.57 62.58,-86.01 121.20,-59.07 -128.65,-26.51 -124.44,6.32 -122.26,50.01 -88.38,81.97 -66.34,64.35 79.86,31.76 85.12,-1.08 87.41,-33.87 89.75,-66.33 95.55,-80.26 -114.04,-48.27 -96.68,-15.58 -93.66,17.27 -91.54,60.85 -56.21,84.88 73.10,53.54 112.49,20.82 115.98,-12.03 118.11,-44.75 120.90,-76.93 132.98,-69.80 -72.45,-37.41 -65.40,-4.64 -62.95,28.21 -60.73,71.59 -21.82,75.04 133.80,42.67 144.04,9.87 146.72,-22.97 148.86,-55.57 152.58,-86.01 -148.80,-59.07 -38.65,-26.51 -34.44,6.32 -32.26,39.13 -29.74,81.97 23.66,64.35 169.86,31.76 175.12,-1.08 177.41,-33.87 179.75,-66.33 -174.45,-80.26 -24.04,-48.27 -6.68,-15.58 -3.66,17.27 -1.54,50.01 1.62,84.88 163.10,53.54 -157.51,20.82 -154.02,-12.03 -151.89,-44.75 -149.10,-76.93 -137.02,-69.80 17.55,-37.41 24.60,-4.64 27.05,28.21 29.27,60.85 33.79
42.75 -119.59,75.12 -109.28,71.51 46.31,39.04 54.18,6.23 56.70,-26.60 58.89,-59.16 63.11,-85.97 174.34,-55.49 -128.13,-22.88 -124.42,9.96 -122.28,53.62 -88.03,84.94 -47.97,60.76 80.67,28.12 85.18,-4.73 87.39,-37.49 89.84,-69.89 96.93,-76.85 -108.44,-44.66 -96.45,-11.95 -93.67,20.91 -91.54,64.44 -55.39,81.89 91.05,49.93 112.83,17.18 115.98,-15.67 118.10,-48.35 121.13,-80.34 138.66,-66.25 -71.08,-33.79 -65.31,-0.99 -62.97,31.85 -60.68,75.12 -19.28,71.51 136.31,39.04 144.18,6.23 146.70,-26.60 148.89,-59.16 153.11,-85.97 -95.66,-55.49 -38.13,-22.88 -34.42,9.96 -32.28,42.75 -29.59,84.94 42.03,60.76 170.67,28.12 175.18,-4.73 177.39,-37.49 179.84,-69.89 -173.07,-76.85 -18.44,-44.66 -6.45,-11.95 -3.67,20.91 -1.54,53.62 1.97,81.89 -178.95,49.93 -157.17,17.18 -154.02,-15.67 -151.90,-48.35 -148.87,-80.34 -131.34,-66.25 18.92,-33.79 24.69,-0.99 27.03,31.85 29.32,64.44 34.61
46.37 -119.39,78.60 -105.08,67.95 47.95,35.41 54.29,2.59 56.68,-30.23 58.93,-62.74 63.82,-83.49 -156.41,-51.89 -127.73,-19.24 -124.41,13.61 -122.29,57.23 -87.58,86.42 -2.65,57.16 81.28,24.49 85.21,-8.37 87.37,-41.11 89.97,-73.42 98.97,-73.36 -105.24,-41.05 -96.28,-8.30 -93.68,24.55 -91.52,68.01 -54.24,78.54 98.87,46.31 113.09,13.54 115.98,-19.31 118.10,-51.95 121.43,-83.54 150.40,-62.68 -70.11,-30.16 -65.24,2.65 -62.99,35.48 -60.60,78.60 -15.08,67.95 137.95,35.41 144.29,2.59 146.68,-30.23 148.93,-62.74 153.82,-83.49 -66.41,-51.89 -37.73,-19.24 -34.41,13.61 -32.29,46.37 -29.39,86.42 87.35,57.16 171.28,24.49 175.21,-8.37 177.37,-41.11 179.97,-73.42 -171.03,-73.36 -15.24,-41.05 -6.28,-8.30 -3.68,24.55 -1.52,57.23 2.42,78.54 -171.13,46.31 -156.91,13.54 -154.02,-19.31 -151.90,-51.95 -148.57,-83.54 -119.60,-62.68 19.89,-30.16 24.76,2.65 27.01,35.48 29.40,68.01 35.76
49.99 -119.13,81.95 -97.16,64.37 49.10,31.78 54.37,-1.06 56.66,-33.85 59.00,-66.31 64.79,-80.28 -144.84,-48.29 -127.43,-15.61 -124.41,17.25 -122.30,60.82 -86.97,84.89 42.16,53.56 81.73,20.85 85.23,-12.01 87.35,-44.72 90.14,-76.91 102.20,-69.82 -103.21,-37.43 -96.15,-4.66 -93.70,28.19 -91.49,71.57 -52.58,75.06 103.03,42.69 113.28,9.90 115.97,-22.94 118.11,-55.55 121.82,-86.00 -179.86,-59.10 -69.41,-26.53 -65.20,6.29 -63.01,39.10 -60.49,81.95 -7.16,64.37 139.10,31.78 144.37,-1.06 146.66,-33.85 149.00,-66.31 154.79,-80.28 -54.84,-48.29 -37.43,-15.61 -34.41,17.25 -32.30,49.99 -29.13,84.89 132.16,53.56 171.73,20.85 175.23,-12.01 177.35,-44.72 -179.86,-76.91 -167.80,-69.82 -13.21,-37.43 -6.15,-4.66 -3.70,28.19 -1.49,60.82 3.03,75.06 -166.97,42.69 -156.72,9.90 -154.03,-22.94 -151.89,-55.55 -148.18,-86.00 -89.86,-59.10 20.59,-26.53 24.80,6.29 26.99,39.10 29.51,71.57 37.42
